fecha,anio,mes,mes_nombre,medida,valor,unidad,fuente_archivo
1997-08-31,1997,8,Agosto,BRUTAS,550.8,millones_usd,reservas_internacionales.xlsx
1997-09-30,1997,9,Septiembre,BRUTAS,534.2,millones_usd,reservas_internacionales.xlsx
1997-10-31,1997,10,Octubre,BRUTAS,527.6,millones_usd,reservas_internacionales.xlsx
1997-11-30,1997,11,Noviembre,BRUTAS,520.8,millones_usd,reservas_internacionales.xlsx
1997-12-31,1997,12,Diciembre,BRUTAS,555.5,millones_usd,reservas_internacionales.xlsx
1997-01-31,1997,1,Enero,NETAS,131.8,millones_usd,reservas_internacionales.xlsx
1997-02-28,1997,2,Febrero,NETAS,107.6,millones_usd,reservas_internacionales.xlsx
1997-03-31,1997,3,Marzo,NETAS,121.9,millones_usd,reservas_internacionales.xlsx
1997-04-30,1997,4,Abril,NETAS,141.1,millones_usd,reservas_internacionales.xlsx
1997-05-31,1997,5,Mayo,NETAS,164.8,millones_usd,reservas_internacionales.xlsx
1997-06-30,1997,6,Junio,NETAS,180.1,millones_usd,reservas_internacionales.xlsx
1997-07-31,1997,7,Julio,NETAS,191.1,millones_usd,reservas_internacionales.xlsx
1997-08-31,1997,8,Agosto,NETAS,233.3,millones_usd,reservas_internacionales.xlsx
1997-09-30,1997,9,Septiembre,NETAS,223.7,millones_usd,reservas_internacionales.xlsx
1997-10-31,1997,10,Octubre,NETAS,194.1,millones_usd,reservas_internacionales.xlsx
1997-11-30,1997,11,Noviembre,NETAS,165.0,millones_usd,reservas_internacionales.xlsx
1997-12-31,1997,12,Diciembre,NETAS,254.4,millones_usd,reservas_internacionales.xlsx
1998-01-31,1998,1,Enero,BRUTAS,520.6,millones_usd,reservas_internacionales.xlsx
1998-02-28,1998,2,Febrero,BRUTAS,521.6,millones_usd,reservas_internacionales.xlsx
1998-03-31,1998,3,Marzo,BRUTAS,522.1,millones_usd,reservas_internacionales.xlsx
1998-04-30,1998,4,Abril,BRUTAS,520.3,millones_usd,reservas_internacionales.xlsx
1998-05-31,1998,5,Mayo,BRUTAS,520.2,millones_usd,reservas_internacionales.xlsx
1998-06-30,1998,6,Junio,BRUTAS,521.5,millones_usd,reservas_internacionales.xlsx
1998-07-31,1998,7,Julio,BRUTAS,526.2,millones_usd,reservas_internacionales.xlsx
1998-08-31,1998,8,Agosto,BRUTAS,528.2,millones_usd,reservas_internacionales.xlsx
1998-09-30,1998,9,Septiembre,BRUTAS,530.3,millones_usd,reservas_internacionales.xlsx
1998-10-31,1998,10,Octubre,BRUTAS,555.6,millones_usd,reservas_internacionales.xlsx
1998-11-30,1998,11,Noviembre,BRUTAS,605.5,millones_usd,reservas_internacionales.xlsx
1998-12-31,1998,12,Diciembre,BRUTAS,658.9,millones_usd,reservas_internacionales.xlsx
1998-01-31,1998,1,Enero,NETAS,201.3,millones_usd,reservas_internacionales.xlsx
1998-02-28,1998,2,Febrero,NETAS,187.9,millones_usd,reservas_internacionales.xlsx
1998-03-31,1998,3,Marzo,NETAS,216.5,millones_usd,reservas_internacionales.xlsx
1998-04-30,1998,4,Abril,NETAS,173.1,millones_usd,reservas_internacionales.xlsx
1998-05-31,1998,5,Mayo,NETAS,154.2,millones_usd,reservas_internacionales.xlsx
1998-06-30,1998,6,Junio,NETAS,167.9,millones_usd,reservas_internacionales.xlsx
1998-07-31,1998,7,Julio,NETAS,154.4,millones_usd,reservas_internacionales.xlsx
1998-08-31,1998,8,Agosto,NETAS,194.9,millones_usd,reservas_internacionales.xlsx
1998-09-30,1998,9,Septiembre,NETAS,201.6,millones_usd,reservas_internacionales.xlsx
1998-10-31,1998,10,Octubre,NETAS,252.8,millones_usd,reservas_internacionales.xlsx
1998-11-30,1998,11,Noviembre,NETAS,310.1,millones_usd,reservas_internacionales.xlsx
1998-12-31,1998,12,Diciembre,NETAS,354.0,millones_usd,reservas_internacionales.xlsx
1999-01-31,1999,1,Enero,BRUTAS,653.6,millones_usd,reservas_internacionales.xlsx
1999-02-28,1999,2,Febrero,BRUTAS,624.3,millones_usd,reservas_internacionales.xlsx
1999-03-31,1999,3,Marzo,BRUTAS,641.7,millones_usd,reservas_internacionales.xlsx
1999-04-30,1999,4,Abril,BRUTAS,656.9,millones_usd,reservas_internacionales.xlsx
1999-05-31,1999,5,Mayo,BRUTAS,659.7,millones_usd,reservas_internacionales.xlsx
1999-06-30,1999,6,Junio,BRUTAS,713.6,millones_usd,reservas_internacionales.xlsx
1999-07-31,1999,7,Julio,BRUTAS,830.0,millones_usd,reservas_internacionales.xlsx
1999-08-31,1999,8,Agosto,BRUTAS,836.0,millones_usd,reservas_internacionales.xlsx
1999-09-30,1999,9,Septiembre,BRUTAS,830.1,millones_usd,reservas_internacionales.xlsx
1999-10-31,1999,10,Octubre,BRUTAS,788.0,millones_usd,reservas_internacionales.xlsx
1999-11-30,1999,11,Noviembre,BRUTAS,805.4,millones_usd,reservas_internacionales.xlsx
1999-12-31,1999,12,Diciembre,BRUTAS,881.3,millones_usd,reservas_internacionales.xlsx
1999-01-31,1999,1,Enero,NETAS,337.0,millones_usd,reservas_internacionales.xlsx
1999-02-28,1999,2,Febrero,NETAS,293.5,millones_usd,reservas_internacionales.xlsx
1999-03-31,1999,3,Marzo,NETAS,333.0,millones_usd,reservas_internacionales.xlsx
1999-04-30,1999,4,Abril,NETAS,347.7,millones_usd,reservas_internacionales.xlsx
1999-05-31,1999,5,Mayo,NETAS,363.9,millones_usd,reservas_internacionales.xlsx
1999-06-30,1999,6,Junio,NETAS,391.1,millones_usd,reservas_internacionales.xlsx
1999-07-31,1999,7,Julio,NETAS,500.5,millones_usd,reservas_internacionales.xlsx
1999-08-31,1999,8,Agosto,NETAS,523.6,millones_usd,reservas_internacionales.xlsx
1999-09-30,1999,9,Septiembre,NETAS,478.1,millones_usd,reservas_internacionales.xlsx
1999-10-31,1999,10,Octubre,NETAS,422.0,millones_usd,reservas_internacionales.xlsx
1999-11-30,1999,11,Noviembre,NETAS,409.0,millones_usd,reservas_internacionales.xlsx
1999-12-31,1999,12,Diciembre,NETAS,547.0,millones_usd,reservas_internacionales.xlsx
2000-01-31,2000,1,Enero,BRUTAS,848.2,millones_usd,reservas_internacionales.xlsx
2000-02-29,2000,2,Febrero,BRUTAS,765.4,millones_usd,reservas_internacionales.xlsx
2000-03-31,2000,3,Marzo,BRUTAS,769.3,millones_usd,reservas_internacionales.xlsx
2000-04-30,2000,4,Abril,BRUTAS,765.7,millones_usd,reservas_internacionales.xlsx
2000-05-31,2000,5,Mayo,BRUTAS,743.7,millones_usd,reservas_internacionales.xlsx
2000-06-30,2000,6,Junio,BRUTAS,681.3,millones_usd,reservas_internacionales.xlsx
2000-07-31,2000,7,Julio,BRUTAS,622.2,millones_usd,reservas_internacionales.xlsx
2000-08-31,2000,8,Agosto,BRUTAS,595.2,millones_usd,reservas_internacionales.xlsx
2000-09-30,2000,9,Septiembre,BRUTAS,615.7,millones_usd,reservas_internacionales.xlsx
2000-10-31,2000,10,Octubre,BRUTAS,671.2,millones_usd,reservas_internacionales.xlsx
2000-11-30,2000,11,Noviembre,BRUTAS,622.7,millones_usd,reservas_internacionales.xlsx
2000-12-31,2000,12,Diciembre,BRUTAS,818.2,millones_usd,reservas_internacionales.xlsx
2000-01-31,2000,1,Enero,NETAS,443.8,millones_usd,reservas_internacionales.xlsx
2000-02-29,2000,2,Febrero,NETAS,379.4,millones_usd,reservas_internacionales.xlsx
2000-03-31,2000,3,Marzo,NETAS,375.0,millones_usd,reservas_internacionales.xlsx
2000-04-30,2000,4,Abril,NETAS,387.5,millones_usd,reservas_internacionales.xlsx
2000-05-31,2000,5,Mayo,NETAS,361.6,millones_usd,reservas_internacionales.xlsx
2000-06-30,2000,6,Junio,NETAS,287.0,millones_usd,reservas_internacionales.xlsx
2000-07-31,2000,7,Julio,NETAS,226.9,millones_usd,reservas_internacionales.xlsx
2000-08-31,2000,8,Agosto,NETAS,197.3,millones_usd,reservas_internacionales.xlsx
2000-09-30,2000,9,Septiembre,NETAS,217.9,millones_usd,reservas_internacionales.xlsx
2000-10-31,2000,10,Octubre,NETAS,249.0,millones_usd,reservas_internacionales.xlsx
2000-11-30,2000,11,Noviembre,NETAS,216.7,millones_usd,reservas_internacionales.xlsx
2000-12-31,2000,12,Diciembre,NETAS,441.9,millones_usd,reservas_internacionales.xlsx
2001-01-31,2001,1,Enero,BRUTAS,711.3,millones_usd,reservas_internacionales.xlsx
2001-02-28,2001,2,Febrero,BRUTAS,702.7,millones_usd,reservas_internacionales.xlsx
2001-03-31,2001,3,Marzo,BRUTAS,746.0,millones_usd,reservas_internacionales.xlsx
2001-04-30,2001,4,Abril,BRUTAS,801.7,millones_usd,reservas_internacionales.xlsx
2001-05-31,2001,5,Mayo,BRUTAS,816.0,millones_usd,reservas_internacionales.xlsx
2001-06-30,2001,6,Junio,BRUTAS,854.6,millones_usd,reservas_internacionales.xlsx
2001-07-31,2001,7,Julio,BRUTAS,875.9,millones_usd,reservas_internacionales.xlsx
2001-08-31,2001,8,Agosto,BRUTAS,883.5,millones_usd,reservas_internacionales.xlsx
2001-09-30,2001,9,Septiembre,BRUTAS,1337.8,millones_usd,reservas_internacionales.xlsx
2001-10-31,2001,10,Octubre,BRUTAS,1257.8,millones_usd,reservas_internacionales.xlsx
2001-11-30,2001,11,Noviembre,BRUTAS,1207.1,millones_usd,reservas_internacionales.xlsx
2001-12-31,2001,12,Diciembre,BRUTAS,1340.8,millones_usd,reservas_internacionales.xlsx
2001-01-31,2001,1,Enero,NETAS,332.6,millones_usd,reservas_internacionales.xlsx
2001-02-28,2001,2,Febrero,NETAS,316.7,millones_usd,reservas_internacionales.xlsx
2001-03-31,2001,3,Marzo,NETAS,373.0,millones_usd,reservas_internacionales.xlsx
2001-04-30,2001,4,Abril,NETAS,423.1,millones_usd,reservas_internacionales.xlsx
2001-05-31,2001,5,Mayo,NETAS,460.4,millones_usd,reservas_internacionales.xlsx
2001-06-30,2001,6,Junio,NETAS,502.7,millones_usd,reservas_internacionales.xlsx
2001-07-31,2001,7,Julio,NETAS,507.5,millones_usd,reservas_internacionales.xlsx
2001-08-31,2001,8,Agosto,NETAS,528.5,millones_usd,reservas_internacionales.xlsx
2001-09-30,2001,9,Septiembre,NETAS,995.9,millones_usd,reservas_internacionales.xlsx
2001-10-31,2001,10,Octubre,NETAS,927.9,millones_usd,reservas_internacionales.xlsx
2001-11-30,2001,11,Noviembre,NETAS,892.5,millones_usd,reservas_internacionales.xlsx
2001-12-31,2001,12,Diciembre,NETAS,962.2,millones_usd,reservas_internacionales.xlsx
2002-01-31,2002,1,Enero,BRUTAS,1266.7,millones_usd,reservas_internacionales.xlsx
2002-02-28,2002,2,Febrero,BRUTAS,1110.8,millones_usd,reservas_internacionales.xlsx
2002-03-31,2002,3,Marzo,BRUTAS,1101.0,millones_usd,reservas_internacionales.xlsx
2002-04-30,2002,4,Abril,BRUTAS,1124.5,millones_usd,reservas_internacionales.xlsx
2002-05-31,2002,5,Mayo,BRUTAS,1109.6,millones_usd,reservas_internacionales.xlsx
2002-06-30,2002,6,Junio,BRUTAS,1097.0,millones_usd,reservas_internacionales.xlsx
2002-07-31,2002,7,Julio,BRUTAS,1070.8,millones_usd,reservas_internacionales.xlsx
2002-08-31,2002,8,Agosto,BRUTAS,980.4,millones_usd,reservas_internacionales.xlsx
2002-09-30,2002,9,Septiembre,BRUTAS,848.5,millones_usd,reservas_internacionales.xlsx
2002-10-31,2002,10,Octubre,BRUTAS,786.0,millones_usd,reservas_internacionales.xlsx
2002-11-30,2002,11,Noviembre,BRUTAS,739.4,millones_usd,reservas_internacionales.xlsx
2002-12-31,2002,12,Diciembre,BRUTAS,828.9,millones_usd,reservas_internacionales.xlsx
2002-01-31,2002,1,Enero,NETAS,885.3,millones_usd,reservas_internacionales.xlsx
2002-02-28,2002,2,Febrero,NETAS,753.6,millones_usd,reservas_internacionales.xlsx
2002-03-31,2002,3,Marzo,NETAS,752.6,millones_usd,reservas_internacionales.xlsx
2002-04-30,2002,4,Abril,NETAS,750.0,millones_usd,reservas_internacionales.xlsx
2002-05-31,2002,5,Mayo,NETAS,733.7,millones_usd,reservas_internacionales.xlsx
2002-06-30,2002,6,Junio,NETAS,705.7,millones_usd,reservas_internacionales.xlsx
2002-07-31,2002,7,Julio,NETAS,648.7,millones_usd,reservas_internacionales.xlsx
2002-08-31,2002,8,Agosto,NETAS,549.1,millones_usd,reservas_internacionales.xlsx
2002-09-30,2002,9,Septiembre,NETAS,414.0,millones_usd,reservas_internacionales.xlsx
2002-10-31,2002,10,Octubre,NETAS,347.0,millones_usd,reservas_internacionales.xlsx
2002-11-30,2002,11,Noviembre,NETAS,312.6,millones_usd,reservas_internacionales.xlsx
2002-12-31,2002,12,Diciembre,NETAS,376.0,millones_usd,reservas_internacionales.xlsx
2003-01-31,2003,1,Enero,ACTIVOS BRUTOS,784.5,millones_usd,reservas_internacionales.xlsx
2003-02-28,2003,2,Febrero,ACTIVOS BRUTOS,875.5,millones_usd,reservas_internacionales.xlsx
2003-03-31,2003,3,Marzo,ACTIVOS BRUTOS,842.6,millones_usd,reservas_internacionales.xlsx
2003-04-30,2003,4,Abril,ACTIVOS BRUTOS,803.4,millones_usd,reservas_internacionales.xlsx
2003-05-31,2003,5,Mayo,ACTIVOS BRUTOS,786.7,millones_usd,reservas_internacionales.xlsx
2003-06-30,2003,6,Junio,ACTIVOS BRUTOS,716.4,millones_usd,reservas_internacionales.xlsx
2003-07-31,2003,7,Julio,ACTIVOS BRUTOS,583.1,millones_usd,reservas_internacionales.xlsx
2003-08-31,2003,8,Agosto,ACTIVOS BRUTOS,508.7,millones_usd,reservas_internacionales.xlsx
2003-09-30,2003,9,Septiembre,ACTIVOS BRUTOS,520.8,millones_usd,reservas_internacionales.xlsx
2003-10-31,2003,10,Octubre,ACTIVOS BRUTOS,487.4,millones_usd,reservas_internacionales.xlsx
2003-11-30,2003,11,Noviembre,ACTIVOS BRUTOS,506.2,millones_usd,reservas_internacionales.xlsx
2003-12-31,2003,12,Diciembre,ACTIVOS BRUTOS,489.2,millones_usd,reservas_internacionales.xlsx
2003-01-31,2003,1,Enero,BRUTAS 1/,583.3,millones_usd,reservas_internacionales.xlsx
2003-02-28,2003,2,Febrero,BRUTAS 1/,674.4,millones_usd,reservas_internacionales.xlsx
2003-03-31,2003,3,Marzo,BRUTAS 1/,638.0,millones_usd,reservas_internacionales.xlsx
2003-04-30,2003,4,Abril,BRUTAS 1/,597.7,millones_usd,reservas_internacionales.xlsx
2003-05-31,2003,5,Mayo,BRUTAS 1/,578.5,millones_usd,reservas_internacionales.xlsx
2003-06-30,2003,6,Junio,BRUTAS 1/,513.8,millones_usd,reservas_internacionales.xlsx
2003-07-31,2003,7,Julio,BRUTAS 1/,380.7,millones_usd,reservas_internacionales.xlsx
2003-08-31,2003,8,Agosto,BRUTAS 1/,306.5,millones_usd,reservas_internacionales.xlsx
2003-09-30,2003,9,Septiembre,BRUTAS 1/,315.2,millones_usd,reservas_internacionales.xlsx
2003-10-31,2003,10,Octubre,BRUTAS 1/,281.4,millones_usd,reservas_internacionales.xlsx
2003-11-30,2003,11,Noviembre,BRUTAS 1/,299.3,millones_usd,reservas_internacionales.xlsx
2003-12-31,2003,12,Diciembre,BRUTAS 1/,279.4,millones_usd,reservas_internacionales.xlsx
2003-01-31,2003,1,Enero,NETAS 2/,342.5,millones_usd,reservas_internacionales.xlsx
2003-02-28,2003,2,Febrero,NETAS 2/,430.3,millones_usd,reservas_internacionales.xlsx
2003-03-31,2003,3,Marzo,NETAS 2/,384.9,millones_usd,reservas_internacionales.xlsx
2003-04-30,2003,4,Abril,NETAS 2/,348.9,millones_usd,reservas_internacionales.xlsx
2003-05-31,2003,5,Mayo,NETAS 2/,373.4,millones_usd,reservas_internacionales.xlsx
2003-06-30,2003,6,Junio,NETAS 2/,310.8,millones_usd,reservas_internacionales.xlsx
2003-07-31,2003,7,Julio,NETAS 2/,230.2,millones_usd,reservas_internacionales.xlsx
2003-08-31,2003,8,Agosto,NETAS 2/,188.6,millones_usd,reservas_internacionales.xlsx
2003-09-30,2003,9,Septiembre,NETAS 2/,97.3,millones_usd,reservas_internacionales.xlsx
2003-10-31,2003,10,Octubre,NETAS 2/,112.2,millones_usd,reservas_internacionales.xlsx
2003-11-30,2003,11,Noviembre,NETAS 2/,128.0,millones_usd,reservas_internacionales.xlsx
2003-12-31,2003,12,Diciembre,NETAS 2/,123.6,millones_usd,reservas_internacionales.xlsx
2004-01-31,2004,1,Enero,ACTIVOS BRUTOS,489.7,millones_usd,reservas_internacionales.xlsx
2004-02-29,2004,2,Febrero,ACTIVOS BRUTOS,578.6,millones_usd,reservas_internacionales.xlsx
2004-03-31,2004,3,Marzo,ACTIVOS BRUTOS,662.0,millones_usd,reservas_internacionales.xlsx
2004-04-30,2004,4,Abril,ACTIVOS BRUTOS,630.5,millones_usd,reservas_internacionales.xlsx
2004-05-31,2004,5,Mayo,ACTIVOS BRUTOS,635.6,millones_usd,reservas_internacionales.xlsx
2004-06-30,2004,6,Junio,ACTIVOS BRUTOS,691.4,millones_usd,reservas_internacionales.xlsx
2004-07-31,2004,7,Julio,ACTIVOS BRUTOS,720.3,millones_usd,reservas_internacionales.xlsx
2004-08-31,2004,8,Agosto,ACTIVOS BRUTOS,790.1,millones_usd,reservas_internacionales.xlsx
2004-09-30,2004,9,Septiembre,ACTIVOS BRUTOS,800.8,millones_usd,reservas_internacionales.xlsx
2004-10-31,2004,10,Octubre,ACTIVOS BRUTOS,876.7,millones_usd,reservas_internacionales.xlsx
2004-11-30,2004,11,Noviembre,ACTIVOS BRUTOS,1010.1,millones_usd,reservas_internacionales.xlsx
2004-12-31,2004,12,Diciembre,ACTIVOS BRUTOS,1045.4,millones_usd,reservas_internacionales.xlsx
2004-01-31,2004,1,Enero,BRUTAS 1/,279.8,millones_usd,reservas_internacionales.xlsx
2004-02-29,2004,2,Febrero,BRUTAS 1/,368.3,millones_usd,reservas_internacionales.xlsx
2004-03-31,2004,3,Marzo,BRUTAS 1/,451.1,millones_usd,reservas_internacionales.xlsx
2004-04-30,2004,4,Abril,BRUTAS 1/,420.6,millones_usd,reservas_internacionales.xlsx
2004-05-31,2004,5,Mayo,BRUTAS 1/,424.1,millones_usd,reservas_internacionales.xlsx
2004-06-30,2004,6,Junio,BRUTAS 1/,479.5,millones_usd,reservas_internacionales.xlsx
2004-07-31,2004,7,Julio,BRUTAS 1/,508.4,millones_usd,reservas_internacionales.xlsx
2004-08-31,2004,8,Agosto,BRUTAS 1/,577.2,millones_usd,reservas_internacionales.xlsx
2004-09-30,2004,9,Septiembre,BRUTAS 1/,587.0,millones_usd,reservas_internacionales.xlsx
2004-10-31,2004,10,Octubre,BRUTAS 1/,660.6,millones_usd,reservas_internacionales.xlsx
2004-11-30,2004,11,Noviembre,BRUTAS 1/,791.0,millones_usd,reservas_internacionales.xlsx
2004-12-31,2004,12,Diciembre,BRUTAS 1/,824.8,millones_usd,reservas_internacionales.xlsx
2004-01-31,2004,1,Enero,NETAS 2/,114.2,millones_usd,reservas_internacionales.xlsx
2004-02-29,2004,2,Febrero,NETAS 2/,143.2,millones_usd,reservas_internacionales.xlsx
2004-03-31,2004,3,Marzo,NETAS 2/,224.9,millones_usd,reservas_internacionales.xlsx
2004-04-30,2004,4,Abril,NETAS 2/,191.2,millones_usd,reservas_internacionales.xlsx
2004-05-31,2004,5,Mayo,NETAS 2/,198.8,millones_usd,reservas_internacionales.xlsx
2004-06-30,2004,6,Junio,NETAS 2/,252.3,millones_usd,reservas_internacionales.xlsx
2004-07-31,2004,7,Julio,NETAS 2/,276.9,millones_usd,reservas_internacionales.xlsx
2004-08-31,2004,8,Agosto,NETAS 2/,352.2,millones_usd,reservas_internacionales.xlsx
2004-09-30,2004,9,Septiembre,NETAS 2/,372.9,millones_usd,reservas_internacionales.xlsx
2004-10-31,2004,10,Octubre,NETAS 2/,437.7,millones_usd,reservas_internacionales.xlsx
2004-11-30,2004,11,Noviembre,NETAS 2/,567.9,millones_usd,reservas_internacionales.xlsx
2004-12-31,2004,12,Diciembre,NETAS 2/,602.2,millones_usd,reservas_internacionales.xlsx
2005-01-31,2005,1,Enero,ACTIVOS BRUTOS,1201.4,millones_usd,reservas_internacionales.xlsx
2005-02-28,2005,2,Febrero,ACTIVOS BRUTOS,1242.9,millones_usd,reservas_internacionales.xlsx
2005-03-31,2005,3,Marzo,ACTIVOS BRUTOS,1416.4,millones_usd,reservas_internacionales.xlsx
2005-04-30,2005,4,Abril,ACTIVOS BRUTOS,1536.1,millones_usd,reservas_internacionales.xlsx
2005-05-31,2005,5,Mayo,ACTIVOS BRUTOS,1566.6,millones_usd,reservas_internacionales.xlsx
2005-06-30,2005,6,Junio,ACTIVOS BRUTOS,1674.4,millones_usd,reservas_internacionales.xlsx
2005-07-31,2005,7,Julio,ACTIVOS BRUTOS,1759.7,millones_usd,reservas_internacionales.xlsx
2005-08-31,2005,8,Agosto,ACTIVOS BRUTOS,1746.4,millones_usd,reservas_internacionales.xlsx
2005-09-30,2005,9,Septiembre,ACTIVOS BRUTOS,1712.3,millones_usd,reservas_internacionales.xlsx
2005-10-31,2005,10,Octubre,ACTIVOS BRUTOS,1929.6,millones_usd,reservas_internacionales.xlsx
2005-11-30,2005,11,Noviembre,ACTIVOS BRUTOS,1930.3,millones_usd,reservas_internacionales.xlsx
2005-12-31,2005,12,Diciembre,ACTIVOS BRUTOS,2120.3,millones_usd,reservas_internacionales.xlsx
2005-01-31,2005,1,Enero,BRUTAS 1/,981.4,millones_usd,reservas_internacionales.xlsx
2005-02-28,2005,2,Febrero,BRUTAS 1/,1100.3,millones_usd,reservas_internacionales.xlsx
2005-03-31,2005,3,Marzo,BRUTAS 1/,1272.3,millones_usd,reservas_internacionales.xlsx
2005-04-30,2005,4,Abril,BRUTAS 1/,1390.0,millones_usd,reservas_internacionales.xlsx
2005-05-31,2005,5,Mayo,BRUTAS 1/,1418.7,millones_usd,reservas_internacionales.xlsx
2005-06-30,2005,6,Junio,BRUTAS 1/,1524.8,millones_usd,reservas_internacionales.xlsx
2005-07-31,2005,7,Julio,BRUTAS 1/,1608.5,millones_usd,reservas_internacionales.xlsx
2005-08-31,2005,8,Agosto,BRUTAS 1/,1593.4,millones_usd,reservas_internacionales.xlsx
2005-09-30,2005,9,Septiembre,BRUTAS 1/,1557.4,millones_usd,reservas_internacionales.xlsx
2005-10-31,2005,10,Octubre,BRUTAS 1/,1773.5,millones_usd,reservas_internacionales.xlsx
2005-11-30,2005,11,Noviembre,BRUTAS 1/,1772.3,millones_usd,reservas_internacionales.xlsx
2005-12-31,2005,12,Diciembre,BRUTAS 1/,1929.3,millones_usd,reservas_internacionales.xlsx
2005-01-31,2005,1,Enero,NETAS 2/,758.6,millones_usd,reservas_internacionales.xlsx
2005-02-28,2005,2,Febrero,NETAS 2/,802.5,millones_usd,reservas_internacionales.xlsx
2005-03-31,2005,3,Marzo,NETAS 2/,975.7,millones_usd,reservas_internacionales.xlsx
2005-04-30,2005,4,Abril,NETAS 2/,1092.7,millones_usd,reservas_internacionales.xlsx
2005-05-31,2005,5,Mayo,NETAS 2/,1127.0,millones_usd,reservas_internacionales.xlsx
2005-06-30,2005,6,Junio,NETAS 2/,1239.6,millones_usd,reservas_internacionales.xlsx
2005-07-31,2005,7,Julio,NETAS 2/,1325.2,millones_usd,reservas_internacionales.xlsx
2005-08-31,2005,8,Agosto,NETAS 2/,1306.8,millones_usd,reservas_internacionales.xlsx
2005-09-30,2005,9,Septiembre,NETAS 2/,1272.7,millones_usd,reservas_internacionales.xlsx
2005-10-31,2005,10,Octubre,NETAS 2/,1356.0,millones_usd,reservas_internacionales.xlsx
2005-11-30,2005,11,Noviembre,NETAS 2/,1356.3,millones_usd,reservas_internacionales.xlsx
2005-12-31,2005,12,Diciembre,NETAS 2/,1519.7,millones_usd,reservas_internacionales.xlsx
2006-01-31,2006,1,Enero,ACTIVOS BRUTOS,2094.8,millones_usd,reservas_internacionales.xlsx
2006-02-28,2006,2,Febrero,ACTIVOS BRUTOS,2115.4,millones_usd,reservas_internacionales.xlsx
2006-03-31,2006,3,Marzo,ACTIVOS BRUTOS,2124.0,millones_usd,reservas_internacionales.xlsx
2006-04-30,2006,4,Abril,ACTIVOS BRUTOS,2184.3,millones_usd,reservas_internacionales.xlsx
2006-05-31,2006,5,Mayo,ACTIVOS BRUTOS,2367.5,millones_usd,reservas_internacionales.xlsx
2006-06-30,2006,6,Junio,ACTIVOS BRUTOS,2303.4,millones_usd,reservas_internacionales.xlsx
2006-07-31,2006,7,Julio,ACTIVOS BRUTOS,2332.3,millones_usd,reservas_internacionales.xlsx
